workerid	adverb	object	response	condition	name	language	enjoyment	gender	age	comments	asses	education	OS	screenH	screenW	Browser	hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.catch_trials	Answer.condition	Answer.time_in_minutes
42	markedly	laptop	1500	extreme	Ryan	English	2	Male	26		Yes	3	Windows	900	1600	Chrome	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3RANCT1ZVFHRAC7YI0WFJ6WDB8NUBQ	42	Approved	Wed Nov 05 02:54:06 PST 2014	Tue Nov 04 10:11:43 PST 2014	Tue Nov 04 10:14:06 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	2.34895
42	decidedly	sweater	22	average	Daniel	English	2	Male	26		Yes	3	Windows	900	1600	Chrome	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3RANCT1ZVFHRAC7YI0WFJ6WDB8NUBQ	42	Approved	Wed Nov 05 02:54:06 PST 2014	Tue Nov 04 10:11:43 PST 2014	Tue Nov 04 10:14:06 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	2.34895
42	phenomenally	laptop	500	average	William	English	2	Male	26		Yes	3	Windows	900	1600	Chrome	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3RANCT1ZVFHRAC7YI0WFJ6WDB8NUBQ	42	Approved	Wed Nov 05 02:54:06 PST 2014	Tue Nov 04 10:11:43 PST 2014	Tue Nov 04 10:14:06 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	2.34895
42	incredibly	headphones	250	extreme	Frank	English	2	Male	26		Yes	3	Windows	900	1600	Chrome	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3RANCT1ZVFHRAC7YI0WFJ6WDB8NUBQ	42	Approved	Wed Nov 05 02:54:06 PST 2014	Tue Nov 04 10:11:43 PST 2014	Tue Nov 04 10:14:06 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	2.34895
42	outrageously	laptop	500	average	Gary	English	2	Male	26		Yes	3	Windows	900	1600	Chrome	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3RANCT1ZVFHRAC7YI0WFJ6WDB8NUBQ	42	Approved	Wed Nov 05 02:54:06 PST 2014	Tue Nov 04 10:11:43 PST 2014	Tue Nov 04 10:14:06 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	2.34895
42	especially	laptop	1200	extreme	Mark	English	2	Male	26		Yes	3	Windows	900	1600	Chrome	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3RANCT1ZVFHRAC7YI0WFJ6WDB8NUBQ	42	Approved	Wed Nov 05 02:54:06 PST 2014	Tue Nov 04 10:11:43 PST 2014	Tue Nov 04 10:14:06 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	2.34895
42	seriously	sweater	149	extreme	Kenneth	English	2	Male	26		Yes	3	Windows	900	1600	Chrome	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3RANCT1ZVFHRAC7YI0WFJ6WDB8NUBQ	42	Approved	Wed Nov 05 02:54:06 PST 2014	Tue Nov 04 10:11:43 PST 2014	Tue Nov 04 10:14:06 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	2.34895
42	significantly	laptop	650	average	Tyler	English	2	Male	26		Yes	3	Windows	900	1600	Chrome	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3RANCT1ZVFHRAC7YI0WFJ6WDB8NUBQ	42	Approved	Wed Nov 05 02:54:06 PST 2014	Tue Nov 04 10:11:43 PST 2014	Tue Nov 04 10:14:06 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	2.34895
42	supremely	coffee maker	30	average	Scott	English	2	Male	26		Yes	3	Windows	900	1600	Chrome	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3RANCT1ZVFHRAC7YI0WFJ6WDB8NUBQ	42	Approved	Wed Nov 05 02:54:06 PST 2014	Tue Nov 04 10:11:43 PST 2014	Tue Nov 04 10:14:06 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	2.34895
42	amazingly	headphones	99	average	Raymond	English	2	Male	26		Yes	3	Windows	900	1600	Chrome	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3RANCT1ZVFHRAC7YI0WFJ6WDB8NUBQ	42	Approved	Wed Nov 05 02:54:06 PST 2014	Tue Nov 04 10:11:43 PST 2014	Tue Nov 04 10:14:06 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	2.34895
42	quite	laptop	1500	extreme	Richard	English	2	Male	26		Yes	3	Windows	900	1600	Chrome	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3RANCT1ZVFHRAC7YI0WFJ6WDB8NUBQ	42	Approved	Wed Nov 05 02:54:06 PST 2014	Tue Nov 04 10:11:43 PST 2014	Tue Nov 04 10:14:06 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	2.34895
42	exceptionally	sweater	25	average	Joshua	English	2	Male	26		Yes	3	Windows	900	1600	Chrome	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3RANCT1ZVFHRAC7YI0WFJ6WDB8NUBQ	42	Approved	Wed Nov 05 02:54:06 PST 2014	Tue Nov 04 10:11:43 PST 2014	Tue Nov 04 10:14:06 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	2.34895
42	exceedingly	coffee maker	149	extreme	Thomas	English	2	Male	26		Yes	3	Windows	900	1600	Chrome	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3RANCT1ZVFHRAC7YI0WFJ6WDB8NUBQ	42	Approved	Wed Nov 05 02:54:06 PST 2014	Tue Nov 04 10:11:43 PST 2014	Tue Nov 04 10:14:06 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	2.34895
42	highly	headphones	199	extreme	Nicholas	English	2	Male	26		Yes	3	Windows	900	1600	Chrome	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3RANCT1ZVFHRAC7YI0WFJ6WDB8NUBQ	42	Approved	Wed Nov 05 02:54:06 PST 2014	Tue Nov 04 10:11:43 PST 2014	Tue Nov 04 10:14:06 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	2.34895
42	very	laptop	1999	extreme	Robert	English	2	Male	26		Yes	3	Windows	900	1600	Chrome	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3RANCT1ZVFHRAC7YI0WFJ6WDB8NUBQ	42	Approved	Wed Nov 05 02:54:06 PST 2014	Tue Nov 04 10:11:43 PST 2014	Tue Nov 04 10:14:06 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	2.34895
43	frightfully	laptop	800	extreme	Scott	english	1	Female	25		Yes	3	Mac	1080	1920	Firefox	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3B837J3LDOWYB6WJPSN54KJT8X5RSK	43	Approved	Wed Nov 05 02:54:08 PST 2014	Tue Nov 04 10:13:01 PST 2014	Tue Nov 04 10:14:08 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	1.0798833333
43	exceedingly	sweater	15	average	Mark	english	1	Female	25		Yes	3	Mac	1080	1920	Firefox	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3B837J3LDOWYB6WJPSN54KJT8X5RSK	43	Approved	Wed Nov 05 02:54:08 PST 2014	Tue Nov 04 10:13:01 PST 2014	Tue Nov 04 10:14:08 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	1.0798833333
43	decidedly	sweater	30	extreme	Edward	english	1	Female	25		Yes	3	Mac	1080	1920	Firefox	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3B837J3LDOWYB6WJPSN54KJT8X5RSK	43	Approved	Wed Nov 05 02:54:08 PST 2014	Tue Nov 04 10:13:01 PST 2014	Tue Nov 04 10:14:08 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	1.0798833333
43	especially	sweater	15	average	Nicholas	english	1	Female	25		Yes	3	Mac	1080	1920	Firefox	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3B837J3LDOWYB6WJPSN54KJT8X5RSK	43	Approved	Wed Nov 05 02:54:08 PST 2014	Tue Nov 04 10:13:01 PST 2014	Tue Nov 04 10:14:08 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	1.0798833333
43	acutely	coffee maker	80	extreme	Tyler	english	1	Female	25		Yes	3	Mac	1080	1920	Firefox	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3B837J3LDOWYB6WJPSN54KJT8X5RSK	43	Approved	Wed Nov 05 02:54:08 PST 2014	Tue Nov 04 10:13:01 PST 2014	Tue Nov 04 10:14:08 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	1.0798833333
43	extraordinarily	laptop	1500	extreme	Jason	english	1	Female	25		Yes	3	Mac	1080	1920	Firefox	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3B837J3LDOWYB6WJPSN54KJT8X5RSK	43	Approved	Wed Nov 05 02:54:08 PST 2014	Tue Nov 04 10:13:01 PST 2014	Tue Nov 04 10:14:08 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	1.0798833333
43	exceptionally	coffee maker	80	extreme	Anthony	english	1	Female	25		Yes	3	Mac	1080	1920	Firefox	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3B837J3LDOWYB6WJPSN54KJT8X5RSK	43	Approved	Wed Nov 05 02:54:08 PST 2014	Tue Nov 04 10:13:01 PST 2014	Tue Nov 04 10:14:08 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	1.0798833333
43	supremely	headphones	40	average	Frank	english	1	Female	25		Yes	3	Mac	1080	1920	Firefox	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3B837J3LDOWYB6WJPSN54KJT8X5RSK	43	Approved	Wed Nov 05 02:54:08 PST 2014	Tue Nov 04 10:13:01 PST 2014	Tue Nov 04 10:14:08 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	1.0798833333
43	seriously	coffee maker	80	extreme	Daniel	english	1	Female	25		Yes	3	Mac	1080	1920	Firefox	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3B837J3LDOWYB6WJPSN54KJT8X5RSK	43	Approved	Wed Nov 05 02:54:08 PST 2014	Tue Nov 04 10:13:01 PST 2014	Tue Nov 04 10:14:08 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	1.0798833333
43	awfully	headphones	50	extreme	George	english	1	Female	25		Yes	3	Mac	1080	1920	Firefox	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3B837J3LDOWYB6WJPSN54KJT8X5RSK	43	Approved	Wed Nov 05 02:54:08 PST 2014	Tue Nov 04 10:13:01 PST 2014	Tue Nov 04 10:14:08 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	1.0798833333
43	uncommonly	coffee maker	60	average	Jerry	english	1	Female	25		Yes	3	Mac	1080	1920	Firefox	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3B837J3LDOWYB6WJPSN54KJT8X5RSK	43	Approved	Wed Nov 05 02:54:08 PST 2014	Tue Nov 04 10:13:01 PST 2014	Tue Nov 04 10:14:08 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	1.0798833333
43	terrifically	sweater	40	extreme	Gary	english	1	Female	25		Yes	3	Mac	1080	1920	Firefox	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3B837J3LDOWYB6WJPSN54KJT8X5RSK	43	Approved	Wed Nov 05 02:54:08 PST 2014	Tue Nov 04 10:13:01 PST 2014	Tue Nov 04 10:14:08 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	1.0798833333
43	surpassingly	coffee maker	90	extreme	Timothy	english	1	Female	25		Yes	3	Mac	1080	1920	Firefox	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3B837J3LDOWYB6WJPSN54KJT8X5RSK	43	Approved	Wed Nov 05 02:54:08 PST 2014	Tue Nov 04 10:13:01 PST 2014	Tue Nov 04 10:14:08 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	1.0798833333
43	phenomenally	sweater	50	extreme	Jack	english	1	Female	25		Yes	3	Mac	1080	1920	Firefox	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3B837J3LDOWYB6WJPSN54KJT8X5RSK	43	Approved	Wed Nov 05 02:54:08 PST 2014	Tue Nov 04 10:13:01 PST 2014	Tue Nov 04 10:14:08 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	1.0798833333
43	colossally	sweater	60	extreme	Ryan	english	1	Female	25		Yes	3	Mac	1080	1920	Firefox	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3B837J3LDOWYB6WJPSN54KJT8X5RSK	43	Approved	Wed Nov 05 02:54:08 PST 2014	Tue Nov 04 10:13:01 PST 2014	Tue Nov 04 10:14:08 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	1.0798833333
43	mightily	headphones	40	average	Dennis	english	1	Female	25		Yes	3	Mac	1080	1920	Firefox	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3B837J3LDOWYB6WJPSN54KJT8X5RSK	43	Approved	Wed Nov 05 02:54:08 PST 2014	Tue Nov 04 10:13:01 PST 2014	Tue Nov 04 10:14:08 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	1.0798833333
44	notably	laptop	900	extreme	Donald	English	2	Male	31	Thank you.	Yes	4	Windows	800	1280	Chrome	3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3I3MQQJ31SJYM5P18UZR1O83A0AJ1K	Friends&quotechar Purchases	a 5 minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.20	Tue Nov 04 09:58:31 PST 2014	210	0	0	210	Reviewable	NotReviewed	1 cond	1800	60000	Thu Dec 04 09:58:31 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3PGQRAZX02K4LNABDLAXNWH7U9WYSU	3P1L2B7AD1P8AG9DDR90Y30T5GDOLU	44	Approved	Wed Nov 05 02:54:13 PST 2014	Tue Nov 04 10:11:56 PST 2014	Tue Nov 04 10:14:13 PST 2014	Tue Nov 04 10:31:04 PST 2014					[]	{}	2.2237666667
