workerid	adverb	object	response	condition	name	language	enjoyment	gender	age	comments	asses	education	OS	screenH	screenW	Browser	hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.catch_trials	Answer.condition	Answer.time_in_minutes
1	strikingly	coffee maker	80	average	Matthew	English	2	Male	30		Yes	2	Linux	768	1366	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3PH3VY7DJLX0KEZJJERJNCODNRAZWQ	1	Approved	Wed Nov 05 00:50:15 PST 2014	Tue Nov 04 08:08:04 PST 2014	Tue Nov 04 08:10:15 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.1304333333333334
2	very	laptop	400	average	Larry	english	0	Male	46		Yes	3	Windows	1080	1920	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3GU1KF0O4I1EI7Z21EXL909E3RLBP1	2	Approved	Wed Nov 05 00:50:26 PST 2014	Tue Nov 04 08:07:30 PST 2014	Tue Nov 04 08:10:26 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.8783333333333334
2	desperately	sweater	200	extreme	Raymond	english	0	Male	46		Yes	3	Windows	1080	1920	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3GU1KF0O4I1EI7Z21EXL909E3RLBP1	2	Approved	Wed Nov 05 00:50:26 PST 2014	Tue Nov 04 08:07:30 PST 2014	Tue Nov 04 08:10:26 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.8783333333333334
2	astoundingly	laptop	2000	extreme	Charles	english	0	Male	46		Yes	3	Windows	1080	1920	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3GU1KF0O4I1EI7Z21EXL909E3RLBP1	2	Approved	Wed Nov 05 00:50:26 PST 2014	Tue Nov 04 08:07:30 PST 2014	Tue Nov 04 08:10:26 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.8783333333333334
2	unusually	laptop	400	average	Jacob	english	0	Male	46		Yes	3	Windows	1080	1920	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3GU1KF0O4I1EI7Z21EXL909E3RLBP1	2	Approved	Wed Nov 05 00:50:26 PST 2014	Tue Nov 04 08:07:30 PST 2014	Tue Nov 04 08:10:26 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.8783333333333334
2	immoderately	laptop	400	average	Joseph	english	0	Male	46		Yes	3	Windows	1080	1920	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3GU1KF0O4I1EI7Z21EXL909E3RLBP1	2	Approved	Wed Nov 05 00:50:26 PST 2014	Tue Nov 04 08:07:30 PST 2014	Tue Nov 04 08:10:26 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.8783333333333334
2	particularly	coffee maker	200	average	William	english	0	Male	46		Yes	3	Windows	1080	1920	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3GU1KF0O4I1EI7Z21EXL909E3RLBP1	2	Approved	Wed Nov 05 00:50:26 PST 2014	Tue Nov 04 08:07:30 PST 2014	Tue Nov 04 08:10:26 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.8783333333333334
2	seriously	headphones	100	average	Samuel	english	0	Male	46		Yes	3	Windows	1080	1920	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3GU1KF0O4I1EI7Z21EXL909E3RLBP1	2	Approved	Wed Nov 05 00:50:26 PST 2014	Tue Nov 04 08:07:30 PST 2014	Tue Nov 04 08:10:26 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.8783333333333334
2	notably	coffee maker	500	extreme	Jonathan	english	0	Male	46		Yes	3	Windows	1080	1920	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3GU1KF0O4I1EI7Z21EXL909E3RLBP1	2	Approved	Wed Nov 05 00:50:26 PST 2014	Tue Nov 04 08:07:30 PST 2014	Tue Nov 04 08:10:26 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.8783333333333334
2	extraordinarily	headphones	300	extreme	Gary	english	0	Male	46		Yes	3	Windows	1080	1920	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3GU1KF0O4I1EI7Z21EXL909E3RLBP1	2	Approved	Wed Nov 05 00:50:26 PST 2014	Tue Nov 04 08:07:30 PST 2014	Tue Nov 04 08:10:26 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.8783333333333334
2	especially	headphones	300	extreme	David	english	0	Male	46		Yes	3	Windows	1080	1920	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3GU1KF0O4I1EI7Z21EXL909E3RLBP1	2	Approved	Wed Nov 05 00:50:26 PST 2014	Tue Nov 04 08:07:30 PST 2014	Tue Nov 04 08:10:26 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.8783333333333334
2	incredibly	headphones	400	extreme	Jeffrey	english	0	Male	46		Yes	3	Windows	1080	1920	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3GU1KF0O4I1EI7Z21EXL909E3RLBP1	2	Approved	Wed Nov 05 00:50:26 PST 2014	Tue Nov 04 08:07:30 PST 2014	Tue Nov 04 08:10:26 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.8783333333333334
2	terribly	headphones	100	average	Paul	english	0	Male	46		Yes	3	Windows	1080	1920	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3GU1KF0O4I1EI7Z21EXL909E3RLBP1	2	Approved	Wed Nov 05 00:50:26 PST 2014	Tue Nov 04 08:07:30 PST 2014	Tue Nov 04 08:10:26 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.8783333333333334
2	highly	sweater	200	extreme	Scott	english	0	Male	46		Yes	3	Windows	1080	1920	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3GU1KF0O4I1EI7Z21EXL909E3RLBP1	2	Approved	Wed Nov 05 00:50:26 PST 2014	Tue Nov 04 08:07:30 PST 2014	Tue Nov 04 08:10:26 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.8783333333333334
2	excessively	coffee maker	250	extreme	Steven	english	0	Male	46		Yes	3	Windows	1080	1920	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3GU1KF0O4I1EI7Z21EXL909E3RLBP1	2	Approved	Wed Nov 05 00:50:26 PST 2014	Tue Nov 04 08:07:30 PST 2014	Tue Nov 04 08:10:26 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.8783333333333334
2	strikingly	sweater	50	average	Timothy	english	0	Male	46		Yes	3	Windows	1080	1920	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3GU1KF0O4I1EI7Z21EXL909E3RLBP1	2	Approved	Wed Nov 05 00:50:26 PST 2014	Tue Nov 04 08:07:30 PST 2014	Tue Nov 04 08:10:26 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.8783333333333334
2	terrifically	sweater	200	extreme	Anthony	english	0	Male	46		Yes	3	Windows	1080	1920	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3GU1KF0O4I1EI7Z21EXL909E3RLBP1	2	Approved	Wed Nov 05 00:50:26 PST 2014	Tue Nov 04 08:07:30 PST 2014	Tue Nov 04 08:10:26 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.8783333333333334
3	intensely	laptop	600	average	Daniel	English	1	Male	48		Yes	3	Windows	1024	1280	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3NL0RFNU0FNTMHHD97IQ55H9ZPY4KN	3	Approved	Wed Nov 05 00:52:41 PST 2014	Tue Nov 04 08:10:07 PST 2014	Tue Nov 04 08:12:41 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.5307
3	quite	laptop	1500	extreme	Kevin	English	1	Male	48		Yes	3	Windows	1024	1280	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3NL0RFNU0FNTMHHD97IQ55H9ZPY4KN	3	Approved	Wed Nov 05 00:52:41 PST 2014	Tue Nov 04 08:10:07 PST 2014	Tue Nov 04 08:12:41 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.5307
3	very	coffee maker	150	extreme	Brian	English	1	Male	48		Yes	3	Windows	1024	1280	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3NL0RFNU0FNTMHHD97IQ55H9ZPY4KN	3	Approved	Wed Nov 05 00:52:41 PST 2014	Tue Nov 04 08:10:07 PST 2014	Tue Nov 04 08:12:41 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.5307
3	markedly	laptop	800	extreme	Gary	English	1	Male	48		Yes	3	Windows	1024	1280	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3NL0RFNU0FNTMHHD97IQ55H9ZPY4KN	3	Approved	Wed Nov 05 00:52:41 PST 2014	Tue Nov 04 08:10:07 PST 2014	Tue Nov 04 08:12:41 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.5307
3	amazingly	sweater	35	average	Ryan	English	1	Male	48		Yes	3	Windows	1024	1280	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3NL0RFNU0FNTMHHD97IQ55H9ZPY4KN	3	Approved	Wed Nov 05 00:52:41 PST 2014	Tue Nov 04 08:10:07 PST 2014	Tue Nov 04 08:12:41 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.5307
3	desperately	coffee maker	175	extreme	Justin	English	1	Male	48		Yes	3	Windows	1024	1280	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3NL0RFNU0FNTMHHD97IQ55H9ZPY4KN	3	Approved	Wed Nov 05 00:52:41 PST 2014	Tue Nov 04 08:10:07 PST 2014	Tue Nov 04 08:12:41 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.5307
3	incredibly	laptop	500	average	Ronald	English	1	Male	48		Yes	3	Windows	1024	1280	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3NL0RFNU0FNTMHHD97IQ55H9ZPY4KN	3	Approved	Wed Nov 05 00:52:41 PST 2014	Tue Nov 04 08:10:07 PST 2014	Tue Nov 04 08:12:41 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.5307
3	surpassingly	coffee maker	85	average	Kenneth	English	1	Male	48		Yes	3	Windows	1024	1280	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3NL0RFNU0FNTMHHD97IQ55H9ZPY4KN	3	Approved	Wed Nov 05 00:52:41 PST 2014	Tue Nov 04 08:10:07 PST 2014	Tue Nov 04 08:12:41 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.5307
3	significantly	headphones	125	average	Samuel	English	1	Male	48		Yes	3	Windows	1024	1280	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3NL0RFNU0FNTMHHD97IQ55H9ZPY4KN	3	Approved	Wed Nov 05 00:52:41 PST 2014	Tue Nov 04 08:10:07 PST 2014	Tue Nov 04 08:12:41 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.5307
3	radically	coffee maker	75	average	Charles	English	1	Male	48		Yes	3	Windows	1024	1280	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3NL0RFNU0FNTMHHD97IQ55H9ZPY4KN	3	Approved	Wed Nov 05 00:52:41 PST 2014	Tue Nov 04 08:10:07 PST 2014	Tue Nov 04 08:12:41 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.5307
3	truly	sweater	35	average	Jason	English	1	Male	48		Yes	3	Windows	1024	1280	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3NL0RFNU0FNTMHHD97IQ55H9ZPY4KN	3	Approved	Wed Nov 05 00:52:41 PST 2014	Tue Nov 04 08:10:07 PST 2014	Tue Nov 04 08:12:41 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.5307
3	unduly	headphones	225	extreme	James	English	1	Male	48		Yes	3	Windows	1024	1280	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3NL0RFNU0FNTMHHD97IQ55H9ZPY4KN	3	Approved	Wed Nov 05 00:52:41 PST 2014	Tue Nov 04 08:10:07 PST 2014	Tue Nov 04 08:12:41 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.5307
3	seriously	laptop	700	average	Christopher	English	1	Male	48		Yes	3	Windows	1024	1280	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3NL0RFNU0FNTMHHD97IQ55H9ZPY4KN	3	Approved	Wed Nov 05 00:52:41 PST 2014	Tue Nov 04 08:10:07 PST 2014	Tue Nov 04 08:12:41 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.5307
3	terrifically	laptop	2200	extreme	Steven	English	1	Male	48		Yes	3	Windows	1024	1280	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3NL0RFNU0FNTMHHD97IQ55H9ZPY4KN	3	Approved	Wed Nov 05 00:52:41 PST 2014	Tue Nov 04 08:10:07 PST 2014	Tue Nov 04 08:12:41 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.5307
3	uncommonly	laptop	600	average	Michael	English	1	Male	48		Yes	3	Windows	1024	1280	Chrome	385MDVINFCF7XFWLBQJVAY54NIIWJC	385XUCFVXWKO5ZMEC1WC2AQ0H7R4V3	Friends&quotechar Purchases	a 2-minute long experiment where you guess some prices based on descriptions	language research stanford fun cognitive science university explanations	$0.10	Tue Nov 04 08:06:27 PST 2014	300	285	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Tue Nov 04 09:52:38 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=385MDVINFCF7XFWLBQJVAY54NIIWJC	3NL0RFNU0FNTMHHD97IQ55H9ZPY4KN	3	Approved	Wed Nov 05 00:52:41 PST 2014	Tue Nov 04 08:10:07 PST 2014	Tue Nov 04 08:12:41 PST 2014	Tue Nov 04 09:27:35 PST 2014					[]	{}	2.5307
